,Unnamed: 0,file_name,text
1147,1147,Pepper__bell___healthy/51ccc742-7192-427c-8e61-c10d07cb502c___JR_HL 5882.JPG,a leaf in a book
1148,1148,Pepper__bell___healthy/51e39127-50f9-45a0-bbc9-f31197ad036d___JR_HL 7996.JPG,a leaf on the ground
1149,1149,Pepper__bell___healthy/51e49986-3954-472f-8504-a95452b0fc88___JR_HL 7666.JPG,a plant on a wall
1150,1150,Pepper__bell___healthy/52197c22-7ca0-4ec1-b1b1-c91b4f5aba8e___JR_HL 8085.JPG,a leaf in the middle with the word the power of faith
1151,1151,Pepper__bell___healthy/529dc793-fa77-4aab-90af-1c61539f9aee___JR_HL 8429.JPG,"leaves on sand with the words,'if it was in the sun '"
1152,1152,Pepper__bell___healthy/52fd227a-51d0-46ec-87c2-c5a0833f07c9___JR_HL 8529.JPG,a leaf and its shadow
1153,1153,Pepper__bell___healthy/53339b41-66f9-4fea-8b87-acd5f341a0c3___JR_HL 5946.JPG,a leaf in the fore
1154,1154,Pepper__bell___healthy/537b8292-53ec-408a-b761-3026d651ba29___JR_HL 7797.JPG,a leaf on the wall
1155,1155,Pepper__bell___healthy/53b71f64-417e-4fef-85c9-31a60424b6f0___JR_HL 8300.JPG,a green leaf on the cover of a book
1156,1156,Pepper__bell___healthy/53b9167d-744d-460e-b3fe-268a84b3427b___JR_HL 8655.JPG,a leaf and a white paper
1157,1157,Pepper__bell___healthy/53c14233-6e5f-4775-acfe-212000c81ffa___JR_HL 6009.JPG,the same people with the same logo in front
1158,1158,Pepper__bell___healthy/53c75151-452a-45ac-910c-1b389a78a9a3___JR_HL 7669.JPG,a leaf on a table with the word'this is your life'in the
1159,1159,Pepper__bell___healthy/53d6ecba-6d4d-47a5-b5ce-78e2082b1785___JR_HL 7720.JPG,"the same leaf, with the other leaf lying on top"
1160,1160,Pepper__bell___healthy/53f174d6-faad-427c-9d22-ca04786f3a9a___JR_HL 8352.JPG,"a leaf with the words'leave us with us, be our child"
1161,1161,Pepper__bell___healthy/540efd70-a3a8-4c12-8414-a8825c6c6ae6___JR_HL 7978.JPG,a leaf on a gray surface with the words that spell out the way to keep
1162,1162,Pepper__bell___healthy/542333a4-cb11-4ee9-ac2a-f512b5d7a023___JR_HL 8783.JPG,green leaf on a table
1163,1163,Pepper__bell___healthy/547251ae-ce0c-423b-8d1f-afec4f2eb7bd___JR_HL 8227.JPG,"an artificial leaf with the capt that reads, the last episode of the bio"
1164,1164,Pepper__bell___healthy/54bd49ca-07c6-445c-80a7-bc752e945cef___JR_HL 8791.JPG,two leaves on a grey background
1165,1165,Pepper__bell___healthy/55051c53-aa0b-4984-85ca-e3c3fcf75e70___JR_HL 7661.JPG,an elephant with a leaf on the top of it
1166,1166,Pepper__bell___healthy/55378a01-da83-4596-8343-8ca679c81c90___JR_HL 7573.JPG,leaves hanging from a tree
1167,1167,Pepper__bell___healthy/554f30b2-e922-480b-81f2-646858da2dfe___JR_HL 8199.JPG,a leaf on a white background
1168,1168,Pepper__bell___healthy/5576e4e0-56d8-4919-b5c3-dbde06afd143___JR_HL 7800.JPG,the wall with green leaves hanging on it
1169,1169,Pepper__bell___healthy/558a9812-6f13-4355-a6df-35ef89444b8e___JR_HL 7817.JPG,a plant on a wall
1170,1170,Pepper__bell___healthy/55d17ef7-3f98-47a9-83dd-60c83a38902d___JR_HL 7928.JPG,a leaf on the side of a road
1171,1171,Pepper__bell___healthy/55e00e04-c002-48cb-b163-a7b0826e3106___JR_HL 7649.JPG,the leaves on a gray surface
1172,1172,Pepper__bell___healthy/55ece8d9-c71c-47ec-99f0-11fc9e726485___JR_HL 7768.JPG,a green leaf with the words and logo design
1173,1173,Pepper__bell___healthy/56223cf2-b449-4088-afef-74476af7f93a___JR_HL 7604.JPG,the leaf with a white background
1174,1174,Pepper__bell___healthy/565744a9-b6ab-46c2-bc42-f92731c6ff4c___JR_HL 7850.JPG,a leaf on the side
1175,1175,Pepper__bell___healthy/566dce25-a478-4995-b7be-08ff6f130703___JR_HL 8558.JPG,"a leaf with the word, a new album for 2019"
1176,1176,Pepper__bell___healthy/568a1f4a-c07c-48a5-8ea6-64b48008e85c___JR_HL 7616.JPG,a leaf and shadow
1177,1177,Pepper__bell___healthy/56b77f5c-f00a-433e-a9de-3d0e7cc628a6___JR_HL 5887.JPG,a leaf in the sand
1178,1178,Pepper__bell___healthy/570d3d5f-0991-4cd0-9c6b-d9f30250891e___JR_HL 8165.JPG,"a leaf with the word'this week, not good'in the middle"
1179,1179,Pepper__bell___healthy/57205d1c-04ed-4af8-a011-8b1beabb8295___JR_HL 5845.JPG,a green leaf with white text
1180,1180,Pepper__bell___healthy/572c5e37-475a-4df7-8576-f46cdab104c4___JR_HL 5910.JPG,a leaf with green leaves
1181,1181,Pepper__bell___healthy/572d35b1-881d-4d69-b902-58048b9f7b2a___JR_HL 8402.JPG,a leaf on a piece of paper
1182,1182,Pepper__bell___healthy/577da019-fd69-4ae3-98eb-59e08cacb9b0___JR_HL 8315.JPG,a leaf on the side
1183,1183,Pepper__bell___healthy/57a30847-5cb6-4edd-acd9-85d9be5e0aad___JR_HL 8223.JPG,two people holding up a leaf
1184,1184,Pepper__bell___healthy/5821ffc5-d85b-48e3-b268-b0faa9bd9e0e___JR_HL 7946.JPG,a leaf on the ground
1185,1185,Pepper__bell___healthy/5853d9df-3ee8-492e-b6c6-ecffa0627b36___JR_HL 7558.JPG,a leaf that has fallen down on a piece of paper
1186,1186,Pepper__bell___healthy/58b523d7-c221-4409-902e-45b9ff7b28ac___JR_HL 8204.JPG,the cover to'you know '
1187,1187,Pepper__bell___healthy/594914b7-e892-4fab-834b-4c082d1cc07a___JR_HL 8092.JPG,leaves in the shadows on a grey background
1188,1188,Pepper__bell___healthy/594d63cf-a655-4d53-a5e4-d38857d91a67___JR_HL 7853.JPG,"the word'good luck'in white, on a gray background"
1189,1189,Pepper__bell___healthy/598dad0c-6cea-40e6-9b83-2e0473cebe9b___JR_HL 8051.JPG,a green leaf on a gray surface
1190,1190,Pepper__bell___healthy/5a17190b-714c-4f0e-bb00-65368f645e85___JR_HL 8374.JPG,a leaf in front of a concrete wall
1191,1191,Pepper__bell___healthy/5a204a79-b860-4364-a3c3-df8f67751eb8___JR_HL 8748.JPG,leaves with one green leaf
1192,1192,Pepper__bell___healthy/5a91d465-2042-46de-8940-dfde77038e60___JR_HL 8793.JPG,a leaf on a gray surface
1193,1193,Pepper__bell___healthy/5af6651e-818b-450b-b45a-008fce7096b3___JR_HL 5888.JPG,leaves that have been placed on the paper and are a small piece of leaf
1194,1194,Pepper__bell___healthy/5af94784-1208-4c66-b95d-5743128bde63___JR_HL 7711.JPG,a leaf with an empty box in it
1195,1195,Pepper__bell___healthy/5b0924fb-73aa-4a83-b79c-cfbf60490e85___JR_HL 8010.JPG,"a leaf with the word,'the life is yours for you '"
1196,1196,Pepper__bell___healthy/5b6539ac-0d6d-401b-a862-fd47305b3fa3___JR_HL 8229.JPG,"leaves with the text, ` you will need"
1197,1197,Pepper__bell___healthy/5bb2ecb4-acf6-464c-a62e-c76a110fe22c___JR_HL 8890.JPG,a leaf on top of the photo
1198,1198,Pepper__bell___healthy/5bf67b4a-9506-4696-888e-d607a10d7cfb___JR_HL 8506.JPG,a leaf
1199,1199,Pepper__bell___healthy/5c7dc582-9234-4b2b-88d8-0ece8dd19a80___JR_HL 8585.JPG,a leaf on a grey surface
1200,1200,Pepper__bell___healthy/5c8400ba-6824-4c5d-ba27-c92d521c1117___JR_HL 7568.JPG,a green leaf that is on the wall
1201,1201,Pepper__bell___healthy/5d0dec6f-047f-4049-b9fb-0d3842d6a5cb___JR_HL 8530.JPG,a leaf with an interesting message
1202,1202,Pepper__bell___healthy/5d306c3a-6006-4508-b575-f3f6b83859e7___JR_HL 7677.JPG,a green leaf on a gray background
1203,1203,Pepper__bell___healthy/5d8fc784-788a-4a21-94e3-a96623a400fc___JR_HL 7915.JPG,the leaves and the leaves are shadows
1204,1204,Pepper__bell___healthy/5d99044d-1316-4808-9580-770052a59c46___JR_HL 5876.JPG,a green leaf on the surface
1205,1205,Pepper__bell___healthy/5da604ea-a5d3-48d3-a182-0f6fc7919e64___JR_HL 8106.JPG,a leaf that is green
1206,1206,Pepper__bell___healthy/5dd09f16-7e45-45ed-804f-236f210c3e60___JR_HL 8289.JPG,the leaf on the wall
1207,1207,Pepper__bell___healthy/5e1b5fa9-892b-4e60-91f9-4647d6d9574c___JR_HL 7633.JPG,"an open, yellow colored vase with leaves on it"
1208,1208,Pepper__bell___healthy/5e23e898-736e-4b4a-adc8-4a6439e7d491___JR_HL 7801.JPG,a leaf
1209,1209,Pepper__bell___healthy/5e276091-f62f-4eb4-9ba4-21e8892d2175___JR_HL 8101.JPG,a leaf sitting on top of a table
1210,1210,Pepper__bell___healthy/5e80e275-c382-422e-9fea-b27afe385d9e___JR_HL 8394.JPG,the leaves of a plant
1211,1211,Pepper__bell___healthy/5e8e45b8-d266-482d-87cf-88b2fd14f16a___JR_HL 7880.JPG,a leaf
1212,1212,Pepper__bell___healthy/5e986ace-0b0e-4d27-b28c-5836aa4aa7bd___JR_HL 7635.JPG,an earth planet and leaves
1213,1213,Pepper__bell___healthy/5ea0d081-386e-4acf-9986-86112d1993ff___JR_HL 8373.JPG,two leaf on the wall
1214,1214,Pepper__bell___healthy/5f11a48a-467f-4639-adcb-f7189c669a5f___JR_HL 8348.JPG,"a leaf and the words,'when we were together '"
1215,1215,Pepper__bell___healthy/5f1f95af-30a1-4ae7-866b-ac6ef015eb4c___JR_HL 8328.JPG,a leaf on the floor
1216,1216,Pepper__bell___healthy/5f4577b0-b161-4839-8556-cdbd49303e30___JR_HL 5941.JPG,a leaf on a gray background
1217,1217,Pepper__bell___healthy/5f6fca00-3b9a-4f8d-bc53-36ada4085c0a___JR_HL 5832.JPG,a leaf laying on the sand
1218,1218,Pepper__bell___healthy/5f8ceca0-9d35-48cf-847a-c5d39a198321___JR_HL 8297.JPG,the shadow effect from a leaf
1219,1219,Pepper__bell___healthy/5f95cd89-5dfd-4b90-8f3a-7aa5a18020fa___JR_HL 8006.JPG,a green leaf and the title for your mind
1220,1220,Pepper__bell___healthy/5fb4892e-0745-4492-b26c-74508c60cb28___JR_HL 7973.JPG,a leaf sitting on the surface
1221,1221,Pepper__bell___healthy/5ff1097d-5e9e-40bc-8987-ccf15d465d77___JR_HL 8081.JPG,a leaf sitting on top of a concrete surface
1222,1222,Pepper__bell___healthy/5ff24f92-0f5c-4702-b467-e4010a88ae54___JR_HL 7560.JPG,a leaf on a table
1223,1223,Pepper__bell___healthy/60006156-5cb7-4bae-ad51-8e4a3401e298___JR_HL 7848.JPG,a plant with leaves
1224,1224,Pepper__bell___healthy/60e7a859-d177-4fcb-aec8-352d2eab0791___JR_HL 5922.JPG,a leaf with text saying i'veloa's my first song
1225,1225,Pepper__bell___healthy/610972ab-5241-4d67-834f-60d8258c93d8___JR_HL 7713.JPG,a plant with one leaf sticking out of the other
1226,1226,Pepper__bell___healthy/6120353a-2ee2-46d3-80f1-6535ddfe7aab___JR_HL 8073.JPG,leaves and the title for the new album
1227,1227,Pepper__bell___healthy/6189bc8c-6309-4692-8fa2-efe95f3c27d1___JR_HL 7802.JPG,a plant in front of a wall
1228,1228,Pepper__bell___healthy/619b71a3-585f-43dd-b22a-3c2f3fcccfa7___JR_HL 5904.JPG,a leaf in a brown background
1229,1229,Pepper__bell___healthy/61e598a1-aaef-48ef-b2d3-773619d25b21___JR_HL 7910.JPG,a leaf with the text'in your eyes'on it
1230,1230,Pepper__bell___healthy/6211ceea-7c65-4051-bf99-6b9df60f0dae___JR_HL 8662.JPG,a leaf and a book
1231,1231,Pepper__bell___healthy/62252889-3c0e-46ce-b196-b505e78dc810___JR_HL 7584.JPG,a leaf sitting on top of a table
1232,1232,Pepper__bell___healthy/624219d0-919e-4fd2-9bc7-0550a4d7466a___JR_HL 5867.JPG,a leaf with a leaf in the middle of it
1233,1233,Pepper__bell___healthy/62e9114f-1382-48c5-a829-ac7527e5f10f___JR_HL 7993.JPG,a leaf and some sort
1234,1234,Pepper__bell___healthy/63109480-7b83-4d2f-89e2-96a3307137b2___JR_HL 5976.JPG,"leaves, the leaf is green"
1235,1235,Pepper__bell___healthy/634425ba-0f38-4bdc-a19e-3710c32072fc___JR_HL 7702.JPG,a leaf with an empty background
1236,1236,Pepper__bell___healthy/6363ccfb-72d7-4b33-8188-f58cb15cf6cc___JR_HL 7890.JPG,a leaf on a gray surface
1237,1237,Pepper__bell___healthy/636b11a4-ccc6-496a-923e-72f6332a91b1___JR_HL 8405.JPG,the plant is on display
1238,1238,Pepper__bell___healthy/63861ca7-0af3-45f9-8c8e-346ee5934338___JR_HL 7693.JPG,a plant with green leaves
1239,1239,Pepper__bell___healthy/639dec07-c685-42bd-8be0-f4c31eefc26a___JR_HL 8420.JPG,a leaf lying on the ground
1240,1240,Pepper__bell___healthy/63f6ad32-28e1-459f-a8ab-100f52fc5a2c___JR_HL 7878.JPG,"a leaf and the words,'i see my mind, '"
1241,1241,Pepper__bell___healthy/64198e06-2fa0-4b31-87bb-a78723959f8d___JR_HL 5989.JPG,leaves with text that reads how to keep you healthy
1242,1242,Pepper__bell___healthy/64515548-7446-4e85-b562-ec1f01acab15___JR_HL 5967.JPG,"a leaf, with the text,'a little love'on it"
1243,1243,Pepper__bell___healthy/647d9500-2864-4b98-bbd2-b4ac4b42abbf___JR_HL 7917.JPG,the back of a leaf with some green leaves in front of it
1244,1244,Pepper__bell___healthy/64cb0648-5140-4812-90bf-467ea19f8957___JR_HL 5921.JPG,a leaf that has been found to be a victim
1245,1245,Pepper__bell___healthy/64feac49-35be-4fc1-8921-b1dbf9299a68___JR_HL 7776.JPG,a leaf with its shadow and shadow
1246,1246,Pepper__bell___healthy/650a5f9b-7a57-46fd-a18a-844bb03bdf80___JR_HL 6013.JPG,a plant sitting on a table
1247,1247,Pepper__bell___healthy/6526a25c-f7ee-42ac-8a8a-d24a0a067218___JR_HL 8161.JPG,the leaves and ground
1248,1248,Pepper__bell___healthy/65561d5c-c914-4cd0-90c5-e5bf47c8855b___JR_HL 8371.JPG,a leaf and a wallpaper with a small shadow on it
1249,1249,Pepper__bell___healthy/6595020a-7ea0-44e9-93e0-105d994c6505___JR_HL 7852.JPG,leaves and a green leaf
1250,1250,Pepper__bell___healthy/65a980aa-10ce-481d-bf3d-bded4601422f___JR_HL 8412.JPG,a leaf sitting on a table
1251,1251,Pepper__bell___healthy/65b2d5c2-a737-43cf-b83f-dfa749c1d143___JR_HL 5862.JPG,a green leaf that is on the table
1252,1252,Pepper__bell___healthy/65b444c4-e03b-49e2-8ea6-ee3135be368e___JR_HL 8088.JPG,the leaf and a white background
1253,1253,Pepper__bell___healthy/664d7802-d1ee-4095-ac6a-61bd3e2f1c13___JR_HL 8666.JPG,a leaf with the capt and text i'm
1254,1254,Pepper__bell___healthy/665d65b1-d8a4-4c2d-b65f-3410104e4b2e___JR_HL 5934.JPG,leaves on the floor
1255,1255,Pepper__bell___healthy/666a5ac6-7394-4465-9e93-7bc29e04ed3b___JR_HL 8134.JPG,"a leaf, on the floor"
1256,1256,Pepper__bell___healthy/667509c5-152d-4db9-b56b-bd1469c9e3a0___JR_HL 8090.JPG,the cover art for all that's left
1257,1257,Pepper__bell___healthy/66b13c76-6f77-49c1-b286-717d26dc7fbc___JR_HL 7873.JPG,"a leaf with text saying,'you are not alone but if we have to"
1258,1258,Pepper__bell___healthy/67218684-e145-42b2-97ed-830aedfee5f9___JR_HL 8359.JPG,a green leaf on the ground
1259,1259,Pepper__bell___healthy/673a3d34-3bf8-4b65-a5e4-bf1f02a32961___JR_HL 7646.JPG,a leaf with green leaves
1260,1260,Pepper__bell___healthy/674a896b-ff59-42df-8ffb-1f422c2084aa___JR_HL 8089.JPG,a green leaf in front of a black background
1261,1261,Pepper__bell___healthy/67ebe56c-ee66-4efe-9582-e3cafe8d83ab___JR_HL 8511.JPG,a leaf and an ad in the front
1262,1262,Pepper__bell___healthy/681d3ccb-7653-4f08-a483-f80e3d7724df___JR_HL 8688.JPG,"a leaf and the text that says,'what to say to others is an"
1263,1263,Pepper__bell___healthy/6833d4e3-96e0-48d1-895a-077fd13da395___JR_HL 8635.JPG,green leaf with the words'a plant is an object in life '
1264,1264,Pepper__bell___healthy/683ad8ea-9475-4351-b419-3b2bf6cdc026___JR_HL 8363.JPG,a leaf with the words i love you on it
1265,1265,Pepper__bell___healthy/68400266-7c53-4634-9c25-df95c062e201___JR_HL 7716.JPG,an image of a leaf
1266,1266,Pepper__bell___healthy/6866313e-f753-4153-a4a2-2a549a15aa81___JR_HL 8225.JPG,a green leaf on a gray surface
1267,1267,Pepper__bell___healthy/686e90a1-44b4-4713-8073-2fe867b5884a___JR_HL 7929.JPG,a green leaf
1268,1268,Pepper__bell___healthy/68a8b022-1f2d-4546-957f-a69aa11f0e39___JR_HL 8122.JPG,a green leaf
1269,1269,Pepper__bell___healthy/68b76639-b167-41e6-919b-06d15b84fbbd___JR_HL 6002.JPG,the leaves that fell from a book that is lying on a wall
1270,1270,Pepper__bell___healthy/68ba455a-8f01-4433-96aa-32d8acb1a48d___JR_HL 7562.JPG,leaves
1271,1271,Pepper__bell___healthy/68c3951b-fb90-4181-9a12-441b47698db3___JR_HL 5998.JPG,"a leaf, with the words i amethn on it"
1272,1272,Pepper__bell___healthy/69338d8a-c618-41d4-b4ac-217feb224d71___JR_HL 8878.JPG,leaves in the shadow
1273,1273,Pepper__bell___healthy/6a140ba2-7c14-4a2b-b822-e5b80302e61e___JR_HL 8605.JPG,the white square pillow with a leaf
1274,1274,Pepper__bell___healthy/6a3603ae-fc95-48ee-968f-2afcca4a1a6a___JR_HL 7979.JPG,two green leaves on grey background
1275,1275,Pepper__bell___healthy/6a6a7f87-4efb-43c7-ae36-1f9db31246f2___JR_HL 7703.JPG,a green leaf on a grey surface
1276,1276,Pepper__bell___healthy/6ab630ac-c705-4aa8-82ec-1b618cc400f4___JR_HL 8257.JPG,the leaves and stem of a plant
1277,1277,Pepper__bell___healthy/6b0af08c-3f98-4077-94ab-5a35527fbf08___JR_HL 7589.JPG,two green leaves on a light grey surface
1278,1278,Pepper__bell___healthy/6b3bf816-2c6b-4a71-93a3-9815bea001a6___JR_HL 7935.JPG,a leaf on the floor
1279,1279,Pepper__bell___healthy/6bc90016-1508-43ff-8b1e-c2013f236337___JR_HL 8645.JPG,a leaf with the words'i like to eat'on it
1280,1280,Pepper__bell___healthy/6bd5ef2c-da52-4962-b933-528eaa9afa6c___JR_HL 7757.JPG,a leaf on top of a wall
1281,1281,Pepper__bell___healthy/6bdcf245-2e3f-4732-bcef-73e7eecd4c31___JR_HL 8563.JPG,two green leaf heads on a gray surface
1282,1282,Pepper__bell___healthy/6beaecfa-1194-470b-9004-fe2eaf8df406___JR_HL 5923.JPG,some leaves on the ground
1283,1283,Pepper__bell___healthy/6c88680c-ed4b-45ba-a8d0-90d6ee26d618___JR_HL 7925.JPG,a plant on top of a table
1284,1284,Pepper__bell___healthy/6c8c4568-cedf-4f9a-8441-54fef4ea301a___JR_HL 8148.JPG,the leaves on a dark gray concrete background with the title
1285,1285,Pepper__bell___healthy/6c8f7323-5d71-44d3-8d30-825f91de854a___JR_HL 7577.JPG,the same leaves on a white wall
1286,1286,Pepper__bell___healthy/6ca296db-0f5c-4002-bbb9-ef4a4d60aea7___JR_HL 5847.JPG,a leaf with its shadow
1287,1287,Pepper__bell___healthy/6cee02dc-372c-4a96-a68e-900cbdc00d12___JR_HL 8736.JPG,leaves in the sand
1288,1288,Pepper__bell___healthy/6d4e398b-a925-4397-9f38-39efef5a2916___JR_HL 8240.JPG,a leaf with a white background
1289,1289,Pepper__bell___healthy/6de912b6-f7e5-4980-be35-63ba2564d5d3___JR_HL 8059.JPG,the hand on a green leaf
1290,1290,Pepper__bell___healthy/6e10aa60-1874-41a2-99c6-72359d113d77___JR_HL 8740.JPG,the leaves with a white background
1291,1291,Pepper__bell___healthy/6e418c92-e6e2-46c9-b1fb-96f3e87c2bb2___JR_HL 8616.JPG,a green leaf on the left hand and the right hand holding it
1292,1292,Pepper__bell___healthy/6e9949e7-6036-4db1-a3a7-e9b78097146f___JR_HL 5964.JPG,leaves and the shadow on a white surface
1293,1293,Pepper__bell___healthy/6ec06fd0-c4c6-4c8d-88f7-b2ff9a2b87c1___JR_HL 8521.JPG,a leaf on the floor
1294,1294,Pepper__bell___healthy/6ede0514-f306-48fd-ba90-efb0ac8f28dd___JR_HL 8195.JPG,an object with the title'what is love? '
1295,1295,Pepper__bell___healthy/6efaa51e-89fd-46f6-9db7-82d11f76c00b___JR_HL 6006.JPG,leaves on a table
1296,1296,Pepper__bell___healthy/6f13ae9f-a9e0-46e3-8e5a-445c4f16898a___JR_HL 8283.JPG,a leaf on the ground
1297,1297,Pepper__bell___healthy/6f4a6979-a431-409f-9211-cc7a4c643a12___JR_HL 8121.JPG,leaves in the air
1298,1298,Pepper__bell___healthy/6f566315-ae34-49ad-b00a-be421af17746___JR_HL 8746.JPG,"the back cover of the album,'to be more than than '"
1299,1299,Pepper__bell___healthy/6f7d1500-e5d4-4aa0-b066-6a7423e8e289___JR_HL 5816.JPG,a leaf on a piece of white paper
1300,1300,Pepper__bell___healthy/6f8e8792-687d-48b3-8ca7-40a8edf94e67___JR_HL 8024.JPG,"two green leaves with the words,'' the greatest thing i ever told '"
1301,1301,Pepper__bell___healthy/6ff92031-6a52-47ba-91d0-3df19f11104c___JR_HL 7774.JPG,a leaf with its leaves
1302,1302,Pepper__bell___healthy/707da75e-4924-4033-b141-e8a391f39741___JR_HL 5853.JPG,an object on the floor
1303,1303,Pepper__bell___healthy/7087d135-b565-492a-9fc3-431fe2f63850___JR_HL 8144.JPG,a leaf on a gray background
1304,1304,Pepper__bell___healthy/7091bed6-6885-4ab2-8ee4-fa67a8b2f895___JR_HL 7798.JPG,a green leaf on a grey surface
1305,1305,Pepper__bell___healthy/70ca0253-15fc-4525-8a78-65c813bd2992___JR_HL 7807.JPG,a tree branch on a wall
1306,1306,Pepper__bell___healthy/7100698f-5430-4fed-ba4f-391d6b5956d8___JR_HL 8454.JPG,a leaf and text that says i am i am
1307,1307,Pepper__bell___healthy/710225f8-f924-428c-a7f0-a0e1169318fe___JR_HL 7985.JPG,a leaf on a gray background
1308,1308,Pepper__bell___healthy/71711626-a835-43fe-941d-36f314205074___JR_HL 8679.JPG,green leaves with some brown spots
1309,1309,Pepper__bell___healthy/71c6e89b-d7df-4ae7-87ff-d58fcef032a8___JR_HL 5836.JPG,leaves and the text we believe in white letters
1310,1310,Pepper__bell___healthy/71e8540f-309c-4022-97c7-7ce276abb2ac___JR_HL 7877.JPG,two large leaves on a gray surface
1311,1311,Pepper__bell___healthy/7267607f-acf4-40fb-b691-e46ade9b87c9___JR_HL 8758.JPG,a single green leaf
1312,1312,Pepper__bell___healthy/7277c061-6c40-4c75-8af3-32bd4a284dc5___JR_HL 8728.JPG,"two leaves with some green, one on the other"
1313,1313,Pepper__bell___healthy/7298eb6a-8db7-40dc-9256-aca7772c02af___JR_HL 8739.JPG,"a leaf, a picture of a plant and a photo of the leaves that are"
1314,1314,Pepper__bell___healthy/72b1e87b-ab61-4b99-ae3b-3187d5197487___JR_HL 8485.JPG,an empty leaf on a white surface
1315,1315,Pepper__bell___healthy/72c50697-b546-4737-a9bc-e14d1d6f71cd___JR_HL 8575.JPG,a leaf on a grey surface
1316,1316,Pepper__bell___healthy/733c8247-142b-4d35-8f0c-05bc74de95fe___JR_HL 8432.JPG,a leaf that is on a gray surface
1317,1317,Pepper__bell___healthy/735e7dff-5438-4c3f-be1a-129882228f64___JR_HL 8336.JPG,a leaf on the ground
1318,1318,Pepper__bell___healthy/73ac9ebe-2f3f-455e-8ae7-750b3be4a7f6___JR_HL 8532.JPG,leaves on the table
1319,1319,Pepper__bell___healthy/73ccb724-a75e-4057-aaef-3f83bafcf291___JR_HL 5979.JPG,a leaf on a white surface
1320,1320,Pepper__bell___healthy/73f7dbd3-1754-42a6-9a75-aec173402a21___JR_HL 7578.JPG,a leaf with an image of the leaf on the right side
1321,1321,Pepper__bell___healthy/74757941-c844-4b45-9eb5-b8cf04cb779d___JR_HL 5842.JPG,leaves
1322,1322,Pepper__bell___healthy/75306d8b-d8f7-440a-9084-7f1dc02fe794___JR_HL 8552.JPG,a leaf on a grey background
